City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
300,port moresby,-9.4431,147.1797,25.2,89,100,1.36,PG,2024-11-21 19:48:00
301,mancio lima,-7.6142,-72.8958,28.04,83,75,1.54,BR,2024-11-21 19:53:13
302,bougouni,11.417,-7.479,25.92,24,18,2.64,ML,2024-11-21 19:53:13
303,kodinar,20.7903,70.7031,22.6,49,72,3.6,IN,2024-11-21 19:53:14
304,kearney,40.6995,-99.0815,9.07,39,0,5.66,US,2024-11-21 19:53:14
305,constanta,44.1833,28.65,0.38,60,3,6.57,RO,2024-11-21 19:40:49
306,ninotsminda,41.2646,43.5916,0.05,89,3,3.43,GE,2024-11-21 19:53:14
307,afaahiti,-17.75,-149.2833,23.46,65,100,4.16,PF,2024-11-21 19:42:37
308,cadale,2.7603,46.3222,26.51,70,76,5.01,SO,2024-11-21 19:53:14
309,lock haven,41.137,-77.4469,5.14,82,100,1.97,US,2024-11-21 19:53:14
310,puerto salgar,5.463,-74.6544,25.52,85,87,0.45,CO,2024-11-21 19:53:14
311,port alfred,-33.5906,26.891,21.21,99,94,4.69,ZA,2024-11-21 19:46:41
312,viedma,-40.8135,-62.9967,26.52,30,100,10.1,AR,2024-11-21 19:49:00
313,polyarnyy,69.1989,33.4478,-2.43,90,100,14.76,RU,2024-11-21 19:48:24
314,malango,-2.9627,119.9001,19.17,97,100,0.98,ID,2024-11-21 19:47:22
315,chibougamau,49.9168,-74.3659,4.79,75,100,5.66,CA,2024-11-21 19:46:40
316,keflavik,64.0049,-22.5624,-4.76,80,0,4.12,IS,2024-11-21 19:47:47
317,gamba,-2.65,10.0,24.6,90,100,2.4,GA,2024-11-21 19:53:16
318,la mira,18.035,-102.3266,29.42,69,100,3.92,MX,2024-11-21 19:53:16
319,kingston,17.997,-76.7936,29.53,62,20,3.6,JM,2024-11-21 19:46:22
320,tobruk,32.0836,23.9764,19.97,74,37,1.94,LY,2024-11-21 19:47:13
321,usogorsk,63.4106,48.6872,1.97,93,100,5.42,RU,2024-11-21 19:53:16
322,howrah,22.5892,88.3103,22.0,73,20,0.0,IN,2024-11-21 19:45:15
323,mega,4.05,38.3,18.4,69,66,4.42,ET,2024-11-21 19:53:17
324,san ignacio de velasco,-16.3667,-60.95,29.78,62,97,1.17,BO,2024-11-21 19:53:17
325,oliveira dos brejinhos,-12.3169,-42.8961,24.19,77,90,1.81,BR,2024-11-21 19:53:17
326,callao,-12.0667,-77.15,23.16,64,20,6.69,PE,2024-11-21 19:50:28
327,daru,-9.0763,143.2092,26.94,87,48,3.08,PG,2024-11-21 19:48:11
328,brovary,50.5,30.7667,0.49,94,99,5.91,UA,2024-11-21 19:53:18
329,crane,31.3974,-102.3501,18.3,26,0,1.0,US,2024-11-21 19:46:42
330,aykhal,66.0,111.5,-9.32,96,100,3.9,RU,2024-11-21 19:47:32
331,gaogou,34.0175,119.1886,7.83,67,18,2.44,CN,2024-11-21 19:53:18
332,marsabit,2.3284,37.9899,21.2,68,86,4.33,KE,2024-11-21 19:49:27
333,khomeyni shahr,32.7002,51.5211,13.2,41,52,3.89,IR,2024-11-21 19:53:18
334,geraldton,-28.7667,114.6,16.23,88,75,6.19,AU,2024-11-21 19:47:58
335,san felipe,10.3399,-68.7425,26.16,85,99,1.28,VE,2024-11-21 19:53:19
336,at taj,24.2049,23.2857,17.82,29,55,3.06,LY,2024-11-21 19:53:19
337,calama,-22.4667,-68.9333,24.27,9,0,10.29,CL,2024-11-21 19:51:49
338,panaba,21.2833,-88.2667,25.81,60,100,5.67,MX,2024-11-21 19:53:19
339,monte alegre,-2.0078,-54.0692,34.28,36,26,2.66,BR,2024-11-21 19:53:19
340,gannan,47.9147,123.5031,-7.65,85,26,1.85,CN,2024-11-21 19:53:20
341,campbellton,48.0075,-66.6727,7.25,91,100,3.56,CA,2024-11-21 19:53:20
342,duong dong,10.2167,103.9667,26.0,94,40,2.57,VN,2024-11-21 19:53:21
343,ust-nera,64.5667,143.2,-32.21,99,74,2.1,RU,2024-11-21 19:46:40
344,gwanda,-20.9333,29.0,24.45,37,0,2.75,ZW,2024-11-21 19:53:21
345,sanming,26.2486,117.6186,12.19,96,10,1.3,CN,2024-11-21 19:53:22
346,isafjordur,66.0755,-23.124,-4.45,85,97,6.78,IS,2024-11-21 19:47:06
347,cam ranh,11.9214,109.1591,26.98,78,0,4.63,VN,2024-11-21 19:53:22
348,mar del plata,-38.0023,-57.5575,20.85,85,75,9.26,AR,2024-11-21 19:51:04
349,saint-francois,46.4154,3.9054,10.69,58,100,8.75,FR,2024-11-21 19:53:23
350,mandal,25.45,74.5667,16.15,29,0,0.85,IN,2024-11-21 19:47:27
351,nuuk,64.1835,-51.7216,-3.66,86,20,7.2,GL,2024-11-21 19:46:55
352,pimenta bueno,-11.6725,-61.1936,25.45,89,100,3.79,BR,2024-11-21 19:53:24
353,minas de marcona,-15.2119,-75.1103,19.29,56,100,6.12,PE,2024-11-21 19:53:24
354,west end,26.6833,-78.9667,22.59,70,100,10.28,BS,2024-11-21 19:53:24
355,dothan,31.2232,-85.3905,17.95,27,0,8.75,US,2024-11-21 19:50:56
356,shilka,51.85,116.0333,-18.28,100,99,0.62,RU,2024-11-21 19:53:25
357,canutama,-6.5339,-64.3831,31.95,55,100,0.95,BR,2024-11-21 19:53:25
358,zaozersk,69.4005,32.4476,-2.44,94,100,15.46,RU,2024-11-21 19:47:28
359,shasta lake,40.6804,-122.3708,9.75,94,100,1.93,US,2024-11-21 19:53:26
360,capayan,-28.761,-66.0502,28.25,47,34,0.61,AR,2024-11-21 19:53:26
361,weno,7.4515,151.8468,27.97,89,75,0.0,FM,2024-11-21 19:47:15
362,wauseon,41.5492,-84.1416,1.82,94,100,7.2,US,2024-11-21 19:53:27
363,isangel,-19.55,169.2667,24.94,78,100,6.58,VU,2024-11-21 19:53:27
364,coxim,-18.5067,-54.76,32.73,49,40,3.89,BR,2024-11-21 19:53:27
365,juneau,58.3019,-134.4197,0.0,34,20,5.14,US,2024-11-21 19:51:40
366,anajatuba,-3.2644,-44.6197,30.23,59,94,5.0,BR,2024-11-21 19:53:27
367,galliano,29.4422,-90.2992,19.0,18,0,3.6,US,2024-11-21 19:47:18
368,priozersk,61.0393,30.1291,-0.51,86,100,3.39,RU,2024-11-21 19:53:27
369,lubango,-14.9172,13.4925,18.92,77,100,1.54,AO,2024-11-21 19:53:27
370,taesal-li,36.9714,126.4542,9.43,57,6,9.76,KR,2024-11-21 19:53:27
371,puerto ayacucho,5.6639,-67.6236,32.75,56,100,0.8,VE,2024-11-21 19:49:10
372,okha,53.5739,142.9478,-5.08,91,84,4.82,RU,2024-11-21 19:53:28
373,san antonio de pale,-1.4014,5.6325,25.53,86,100,5.51,GQ,2024-11-21 19:47:20
374,namibe,-15.1961,12.1522,23.01,67,100,5.86,AO,2024-11-21 19:47:53
375,san mariano,7.5,126.0,22.05,91,31,0.82,PH,2024-11-21 19:53:28
376,onega,63.9061,38.1404,1.84,98,100,3.4,RU,2024-11-21 19:47:16
377,surab,28.4914,66.2585,11.92,31,1,3.24,PK,2024-11-21 19:53:28
378,jimenez,28.3333,-105.4,23.26,16,0,1.91,MX,2024-11-21 19:53:29
379,esmeraldas,-19.7625,-44.3139,23.41,86,100,1.77,BR,2024-11-21 19:53:29
380,ust'-ilimsk,58.0006,102.6619,-9.88,97,28,2.04,RU,2024-11-21 19:46:49
381,sirte,31.2089,16.5887,21.25,70,1,3.14,LY,2024-11-21 19:48:28
382,nadvoitsy,63.8667,34.3167,-0.06,91,100,1.9,RU,2024-11-21 19:53:29
383,santa terezinha,-29.9002,-50.0904,19.85,85,100,8.53,BR,2024-11-21 19:53:30
384,carnarvon,-24.8667,113.6333,20.5,72,30,9.49,AU,2024-11-21 19:46:43
385,el calafate,-50.3408,-72.2768,15.01,53,63,3.41,AR,2024-11-21 19:49:15
386,juegang,32.3174,121.1855,9.12,81,0,2.94,CN,2024-11-21 19:53:30
387,rikaze,29.25,88.8833,-1.6,24,12,2.12,CN,2024-11-21 19:48:32
388,bikenibeu village,1.3673,173.1241,27.98,83,20,3.09,KI,2024-11-21 19:46:52
389,taro,-8.3862,115.28,20.12,98,100,0.42,ID,2024-11-21 19:53:30
390,fort bragg,35.139,-79.006,16.06,35,0,6.17,US,2024-11-21 19:49:11
391,ola,59.5833,151.2833,-6.86,89,100,4.2,RU,2024-11-21 19:46:53
392,santa cruz,-17.8,-63.1667,30.03,70,75,5.66,BO,2024-11-21 19:50:17
393,lorengau,-2.0226,147.2712,27.07,80,76,1.68,PG,2024-11-21 19:53:31
394,vorkuta,67.5,64.0,-24.97,100,100,1.8,RU,2024-11-21 19:51:01
395,kill devil hills,36.0307,-75.676,13.88,48,0,5.14,US,2024-11-21 19:50:24
396,pemangkat,1.1667,108.9667,25.46,89,100,2.39,ID,2024-11-21 19:47:56
397,turaif,31.6725,38.6637,14.14,41,40,2.06,SA,2024-11-21 19:53:32
398,diano marina,43.9103,8.0793,14.16,88,99,8.49,IT,2024-11-21 19:53:33
399,alice springs,-23.7,133.8833,20.75,23,9,3.09,AU,2024-11-21 19:48:11
400,stornoway,58.2093,-6.3865,3.38,74,20,5.14,GB,2024-11-21 19:53:33
401,puerto penasco,31.3167,-113.5333,22.17,26,34,0.89,MX,2024-11-21 19:53:33
402,susuman,62.7833,148.1667,-36.33,100,95,0.27,RU,2024-11-21 19:46:32
403,belle fourche,44.6714,-103.8522,8.58,30,95,3.61,US,2024-11-21 19:53:33
404,tolanaro,-25.0319,46.9987,25.04,78,40,7.2,MG,2024-11-21 19:48:59
405,nova sintra,14.8667,-24.7167,24.77,80,100,9.81,CV,2024-11-21 19:47:18
406,sena madureira,-9.0656,-68.6569,30.39,60,63,1.88,BR,2024-11-21 19:53:34
407,nieves,15.3274,120.9485,22.57,91,0,1.99,PH,2024-11-21 19:53:34
408,lospalos,-8.5186,127.0025,22.24,93,29,1.06,TL,2024-11-21 19:47:58
409,nicoya,10.1483,-85.452,28.3,79,96,0.71,CR,2024-11-21 19:53:35
410,klerksdorp,-26.8521,26.6667,18.32,71,100,3.9,ZA,2024-11-21 19:52:08
411,turkmenbasy,40.0222,52.9552,9.43,66,0,4.12,TM,2024-11-21 19:53:35
412,piton saint-leu,-21.2196,55.3151,23.0,94,100,2.06,RE,2024-11-21 19:53:35
413,lazaro cardenas,17.9583,-102.2,29.34,70,97,4.35,MX,2024-11-21 19:43:38
414,bac lieu,9.285,105.7244,26.08,85,65,6.53,VN,2024-11-21 19:53:36
415,vilyuysk,63.7553,121.6247,-14.02,96,99,2.25,RU,2024-11-21 19:53:36
416,kapit,2.0167,112.9333,22.93,100,100,0.47,MY,2024-11-21 19:53:36
417,borazjan,29.2666,51.2159,23.29,53,50,0.91,IR,2024-11-21 19:53:36
418,cho dok,10.7,105.1167,25.47,85,100,2.2,VN,2024-11-21 19:53:36
419,nyurba,63.2842,118.3319,-9.73,95,100,2.65,RU,2024-11-21 19:47:47
420,galle,6.0367,80.217,24.17,94,100,2.31,LK,2024-11-21 19:53:36
421,ichinohe,40.2069,141.3017,2.48,96,69,1.38,JP,2024-11-21 19:53:36
422,progreso,21.2833,-89.6667,25.9,54,100,5.28,MX,2024-11-21 19:46:36
423,puerto la cruz,10.2167,-64.6167,28.53,74,76,2.65,VE,2024-11-21 19:53:37
424,oranjemund,-28.55,16.4333,15.67,94,4,2.05,NA,2024-11-21 19:47:15
425,khorixas,-20.3667,14.9667,26.01,31,44,4.81,NA,2024-11-21 19:53:37
426,necochea,-38.5473,-58.7368,23.29,54,83,4.49,AR,2024-11-21 19:53:37
427,port hueneme,34.1478,-119.1951,23.48,48,20,2.06,US,2024-11-21 19:53:38
428,guia lopes da laguna,-21.4578,-56.1142,35.26,38,30,3.3,BR,2024-11-21 19:53:38
429,chandbali,20.7833,86.7667,19.54,72,0,1.74,IN,2024-11-21 19:53:38
430,kalengwa,-13.4659,25.0027,20.85,62,61,2.17,ZM,2024-11-21 19:53:38
431,guayaramerin,-10.8368,-65.3614,31.03,66,40,2.06,BO,2024-11-21 19:53:38
432,rouyn-noranda,48.2398,-79.0288,5.05,93,100,3.6,CA,2024-11-21 19:46:02
433,irymple,-34.25,142.1667,25.31,37,99,5.58,AU,2024-11-21 19:53:38
434,luderitz,-26.6481,15.1594,17.98,75,0,5.62,NA,2024-11-21 19:47:39
435,horta,38.5333,-28.6333,20.01,93,40,7.6,PT,2024-11-21 19:48:00
436,puerto deseado,-47.7503,-65.8938,20.65,29,12,10.92,AR,2024-11-21 19:46:34
437,xanthi,41.1414,24.8836,6.84,54,2,1.8,GR,2024-11-21 19:53:39
438,vila velha,-20.3297,-40.2925,24.97,96,75,4.63,BR,2024-11-21 19:47:21
439,kuala terengganu,5.3302,103.1408,25.97,94,40,1.03,MY,2024-11-21 19:53:39
440,caconda,-13.7333,15.0667,18.19,83,92,0.07,AO,2024-11-21 19:53:39
441,inarajan village,13.2736,144.7484,27.54,88,7,6.88,GU,2024-11-21 19:53:39
442,severo-yeniseyskiy,60.3725,93.0408,-6.32,85,100,3.62,RU,2024-11-21 19:47:36
443,siwa oasis,29.2041,25.5195,22.59,22,73,2.62,EG,2024-11-21 19:48:57
444,canar,-2.55,-78.9333,10.87,92,100,1.33,EC,2024-11-21 19:53:40
445,new plymouth,-39.0667,174.0833,11.84,100,2,0.19,NZ,2024-11-21 19:49:17
446,yar,58.249,52.1026,0.4,85,94,6.88,RU,2024-11-21 19:53:40
447,mchinji,-13.7984,32.8802,21.57,63,76,2.45,MW,2024-11-21 19:53:40
448,pocatello,42.8713,-112.4455,8.71,42,75,4.47,US,2024-11-21 19:48:56
449,dapa,9.7594,126.0531,26.19,86,38,3.94,PH,2024-11-21 19:53:41
450,san luis de la loma,17.2706,-100.8939,29.48,72,100,3.03,MX,2024-11-21 19:46:23
451,barda,40.3744,47.1267,5.6,73,0,0.85,AZ,2024-11-21 19:53:41
452,marathon,44.9,-89.7668,5.74,85,100,7.2,US,2024-11-21 19:53:41
453,tejen,37.3834,60.5054,12.01,47,97,3.73,TM,2024-11-21 19:53:41
454,christchurch,-43.5333,172.6333,11.11,71,15,1.03,NZ,2024-11-21 19:53:41
455,pacocha,-17.5833,-71.3333,23.08,64,0,4.12,PE,2024-11-21 19:49:09
456,tabuk,17.4189,121.4443,23.73,92,100,0.58,PH,2024-11-21 19:53:42
457,sao jose da coroa grande,-8.8978,-35.1478,26.77,70,87,6.5,BR,2024-11-21 19:48:16
458,as sulayyil,20.4607,45.5779,22.42,28,5,4.37,SA,2024-11-21 19:45:16
459,itabera,-23.8619,-49.1372,21.5,79,100,6.72,BR,2024-11-21 19:53:42
460,kaya,13.0917,-1.0844,25.56,15,5,4.02,BF,2024-11-21 19:53:42
461,rakops,-21.0167,24.3333,30.46,25,13,2.6,BW,2024-11-21 19:53:42
462,sinjar,36.3209,41.8754,14.25,65,4,0.25,IQ,2024-11-21 19:53:42
463,yashkul',46.1711,45.3435,9.62,82,100,7.1,RU,2024-11-21 19:53:42
464,soignies,50.579,4.0713,-0.58,95,75,1.54,BE,2024-11-21 19:53:42
465,puerto aysen,-45.4,-72.7,17.29,61,95,1.81,CL,2024-11-21 19:45:50
466,constantia,44.1833,28.65,0.38,60,3,6.57,RO,2024-11-21 19:47:15
467,port shepstone,-30.7414,30.455,23.32,88,99,0.1,ZA,2024-11-21 19:53:43
468,nova vicosa,-17.8919,-39.3719,26.33,77,44,5.23,BR,2024-11-21 19:53:43
469,alofi,-19.0595,-169.9187,25.94,73,20,5.14,NU,2024-11-21 19:47:27
470,ulladulla,-35.35,150.4667,16.83,72,0,2.94,AU,2024-11-21 19:47:17
471,raduzhny,62.0961,77.475,-18.45,87,72,4.85,RU,2024-11-21 19:48:05
472,nchelenge,-9.3451,28.734,21.33,89,100,2.87,ZM,2024-11-21 19:53:44
473,simanggang,1.2472,111.4528,25.01,100,100,0.0,MY,2024-11-21 19:53:44
474,alta,69.9689,23.2717,-5.41,93,75,2.06,NO,2024-11-21 19:53:44
475,kokopo,-4.352,152.2633,25.57,85,100,1.43,PG,2024-11-21 19:53:44
476,fiche,9.8,38.7333,10.28,60,37,2.58,ET,2024-11-21 19:53:44
477,cidade velha,14.9167,-23.6167,25.26,73,75,5.66,CV,2024-11-21 19:53:44
478,meadow lake,34.8014,-106.5436,12.03,21,31,2.58,US,2024-11-21 19:53:45
479,ar ruways,24.1103,52.7306,24.27,66,0,3.17,AE,2024-11-21 19:53:45
480,lagos,6.5833,3.75,26.99,81,93,3.63,NG,2024-11-21 19:47:40
481,taroa,8.7058,171.2275,28.49,79,53,9.07,MH,2024-11-21 19:53:45
482,neftegorsk,52.802,51.166,1.4,84,24,8.18,RU,2024-11-21 19:53:45
483,timbuktu,16.7735,-3.0074,26.05,12,1,4.23,ML,2024-11-21 19:53:45
484,hafnarfjordur,64.0671,-21.9377,-7.07,58,0,2.06,IS,2024-11-21 19:53:45
485,kirakira,-10.4544,161.9205,27.59,81,18,2.04,SB,2024-11-21 19:53:45
486,abalak,58.1286,68.5944,-6.63,98,93,0.97,RU,2024-11-21 19:53:46
487,katsuren-haebaru,26.3369,127.8719,20.01,95,100,2.57,JP,2024-11-21 19:48:01
488,dudinka,69.4058,86.1778,-24.44,97,100,5.01,RU,2024-11-21 19:45:56
489,saint-pierre,-21.3393,55.4781,23.82,94,100,2.06,RE,2024-11-21 19:47:25
490,la ronge,55.1001,-105.2842,-9.86,79,100,6.17,CA,2024-11-21 19:46:35
491,hassi messaoud,31.6804,6.0729,17.92,39,0,0.51,DZ,2024-11-21 19:47:23
492,kapa'a,22.0752,-159.319,25.26,79,20,3.09,US,2024-11-21 19:48:03
493,tralee,52.2704,-9.7026,1.96,84,88,3.13,IE,2024-11-21 19:46:35
494,aridaia,40.9731,22.0564,5.63,50,28,0.73,GR,2024-11-21 19:53:48
495,qui nhon,13.7667,109.2333,24.1,92,51,5.29,VN,2024-11-21 19:53:48
496,thanh pho uong bi,21.0333,106.7833,20.99,64,87,1.09,VN,2024-11-21 19:53:48
497,limulunga,-15.0969,23.1376,22.77,57,82,1.41,ZM,2024-11-21 19:53:48
498,sao joao da barra,-21.6403,-41.0511,28.05,77,68,7.56,BR,2024-11-21 19:47:13
499,medina,24.4686,39.6142,28.24,28,0,2.57,SA,2024-11-21 19:47:55
500,castanhal,-1.2939,-47.9264,30.71,55,73,1.93,BR,2024-11-21 19:53:49
501,caleta olivia,-46.4393,-67.5281,19.58,37,50,9.43,AR,2024-11-21 19:53:49
502,arkhangel'sk,64.5401,40.5433,-1.94,100,100,6.0,RU,2024-11-21 19:49:20
503,kralendijk,12.15,-68.2667,31.99,58,20,4.12,BQ,2024-11-21 19:47:32
504,persembe,41.0656,37.7714,22.68,59,100,3.83,TR,2024-11-21 19:53:50
505,bahia blanca,-38.7196,-62.2724,28.23,32,92,3.13,AR,2024-11-21 19:53:02
506,formosa do rio preto,-11.0483,-45.1931,30.36,52,92,0.93,BR,2024-11-21 19:53:50
507,amga,60.8953,131.9608,-27.86,100,96,0.69,RU,2024-11-21 19:47:37
508,san matias,-16.3667,-58.4,34.57,44,100,0.97,BO,2024-11-21 19:50:53
509,szczawnica,49.4244,20.4849,-4.32,80,94,3.08,PL,2024-11-21 19:53:51
510,rabaul,-4.1967,152.1721,26.79,80,100,0.54,PG,2024-11-21 19:53:51
511,kouango,4.9934,19.9619,25.05,47,87,1.01,CF,2024-11-21 19:53:51
512,chui,-33.6971,-53.4616,20.93,61,100,5.22,UY,2024-11-21 19:53:51
513,nguigmi,14.2495,13.1092,22.46,21,0,5.74,NE,2024-11-21 19:53:52
514,margate,51.3813,1.3862,2.05,72,7,0.89,GB,2024-11-21 19:42:15
515,gadzhiyevo,69.2551,33.3362,-2.2,90,100,15.19,RU,2024-11-21 19:48:17
516,kiama,-34.6833,150.8667,18.1,83,14,2.68,AU,2024-11-21 19:49:02
517,mercedes,-34.6515,-59.4307,26.55,24,1,6.06,AR,2024-11-21 19:53:52
518,gwandu,12.4938,4.6423,23.62,18,5,4.38,NG,2024-11-21 19:53:53
519,badiyah,22.45,58.8,22.27,69,6,2.13,OM,2024-11-21 19:53:53
520,sinan,34.8262,126.1086,12.49,59,46,10.37,KR,2024-11-21 19:53:53
521,chimore,-16.9833,-65.1333,26.64,94,100,0.61,BO,2024-11-21 19:53:53
522,tambura,5.6,27.4667,23.72,45,8,1.29,SS,2024-11-21 19:53:53
523,kuytun,54.3419,101.5036,-11.28,98,70,0.44,RU,2024-11-21 19:53:54
524,campina,45.1333,25.7333,-1.24,69,2,2.34,RO,2024-11-21 19:53:54
525,acapulco de juarez,16.8634,-99.8901,29.9,79,75,2.57,MX,2024-11-21 19:47:14
526,clarion,41.2148,-79.3853,3.1,87,100,2.71,US,2024-11-21 19:53:54
527,hammerfest,70.6634,23.6821,-0.75,69,40,11.32,NO,2024-11-21 19:47:12
528,abepura,-2.6333,140.5833,24.45,88,20,1.54,ID,2024-11-21 19:53:54
529,manggar,-2.8833,108.2667,26.28,84,100,0.66,ID,2024-11-21 19:53:55
530,lecheng,25.1238,113.3254,13.13,92,88,2.18,CN,2024-11-21 19:53:55
531,champerico,14.3,-91.9167,28.75,78,62,2.55,GT,2024-11-21 19:53:55
532,bodo,67.28,14.405,-2.9,47,0,6.17,NO,2024-11-21 19:53:55
533,reggane,26.7158,0.1714,23.52,24,0,4.43,DZ,2024-11-21 19:53:55
534,swift current,50.2834,-107.8014,-7.55,86,100,6.17,CA,2024-11-21 19:53:55
535,nova olimpia,-14.7972,-57.2881,31.64,59,76,1.07,BR,2024-11-21 19:53:56
536,shimanovsk,52.0,127.7,-16.03,93,5,2.68,RU,2024-11-21 19:53:56
537,sant pol de mar,41.6107,2.6193,17.66,53,100,8.06,ES,2024-11-21 19:53:57
538,douz,33.4663,9.0203,18.55,46,0,3.15,TN,2024-11-21 19:53:57
539,iskateley,67.6803,53.1512,-13.05,82,100,6.2,RU,2024-11-21 19:45:17
540,pacific grove,36.6177,-121.9166,20.82,70,75,1.54,US,2024-11-21 19:48:13
541,"las vegas, santa barbara",36.175,-115.1372,16.9,20,0,2.57,US,2024-11-21 19:51:40
542,powell,40.1578,-83.0752,1.82,76,100,5.66,US,2024-11-21 19:50:03
543,ankazoabo,-22.2833,44.5167,26.3,55,6,1.86,MG,2024-11-21 19:53:58
544,maddela,16.3414,121.6849,22.24,94,43,0.62,PH,2024-11-21 19:53:58
545,kristiansund,63.1115,7.732,-4.93,79,40,1.54,NO,2024-11-21 19:47:23
546,znamenskoye,57.1281,73.8282,-5.62,95,44,3.46,RU,2024-11-21 19:53:58
547,bandarbeyla,9.4942,50.8122,26.51,83,63,6.23,SO,2024-11-21 19:49:20
548,kuching,1.55,110.3333,25.12,97,20,1.54,MY,2024-11-21 19:49:54
549,yokadouma,3.5167,15.05,23.08,56,86,0.62,CM,2024-11-21 19:53:59
550,verkhnevilyuysk,63.4453,120.3167,-13.33,96,99,2.29,RU,2024-11-21 19:47:23
551,fort st. john,56.2499,-120.8529,-20.06,77,75,3.09,CA,2024-11-21 19:47:24
552,chinde,26.8212,87.7095,16.8,68,27,2.38,NP,2024-11-21 19:52:10
553,al kharijah,25.4514,30.5464,19.36,46,100,3.05,EG,2024-11-21 19:53:59
554,celestun,20.8667,-90.4,25.99,58,92,6.41,MX,2024-11-21 19:47:41
555,mahina,-17.5065,-149.489,27.87,51,0,2.57,PF,2024-11-21 19:42:30
556,marovoay,-16.1,46.6333,26.83,62,0,1.86,MG,2024-11-21 19:54:00
557,niquero,20.0431,-77.5828,28.02,57,18,2.43,CU,2024-11-21 19:54:00
558,merizo village,13.2658,144.6691,27.31,88,7,6.77,GU,2024-11-21 19:49:11
559,santa maria do suacui,-18.1903,-42.4142,26.03,74,98,1.96,BR,2024-11-21 19:54:00
560,shar,49.5886,81.0453,-2.42,83,80,4.04,KZ,2024-11-21 19:54:01
561,bollnas,61.3482,16.3946,-6.39,82,100,5.34,SE,2024-11-21 19:54:01
562,katsuura,35.1333,140.3,12.78,82,1,3.32,JP,2024-11-21 19:54:01
563,hajjah,15.6943,43.6058,19.22,75,76,0.34,YE,2024-11-21 19:54:01
564,kupang,-10.1667,123.5833,26.32,89,20,1.03,ID,2024-11-21 19:54:01
565,tionk essil,12.7856,-16.5217,25.62,66,0,3.64,SN,2024-11-21 19:54:01
566,el alto,-4.2714,-81.2147,21.43,71,95,9.5,PE,2024-11-21 19:48:19
567,lame,10.4415,9.2396,18.77,29,24,0.86,NG,2024-11-21 19:54:02
568,constitucion,-35.3333,-72.4167,17.31,63,15,4.74,CL,2024-11-21 19:54:02
